_key,username,location,postcount,likes,post,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
585,4303E,,2558,2819,"[""我今天早上睡觉了。困，好，好（˶'˵˵）\n #Pekinese *"", '蘑菇（̮）♡♡\n #Pekinese *', '它看起来像猫塔的猫塔，看起来很好（笑）\n ＃tea tiger *', '磨机太多，始终坚持TaMa。\n #Pekinies.\n ＃tea tiger *', '我开始钩针编织，我看到了两个结，但我很高兴我正在使用el chan\n ＃manchikan.\n ＃钩针初学者*', '这时，我很长时间睡觉了。爷爷在床上的各种睡觉很可爱（̮）︎♡\n ＃ 柴犬\n #old狗\n ＃秘密地面老狗写*', '很难挤压，但云彩，有趣（̮̮）♡♡*', '@akikokoe在很长一段时间后慢慢地看着一个明星，摇曳着吊床，喝森林和喝啤酒。我收费（1˃ᴗ˂）و♡', ""@ miffy_cooking sugo〜刷新（˶'ᵕ'˵）"", '在佐安中，睡袋被放在草地上，繁荣的天空看着和繁星的天空，看着温泉，是啤酒。*', '它很可爱（͈͈ॢ`͈ॢ）·*♡\n #Pekinese *']",,,,,,,,,,,
586,56307,56307,315,0,"['56307：严重雷暴手表9月20日发布于9月20日至9月20日，直到9月20日，下午8点由NWS明尼阿波利*', '56307：9月20日发布的恶劣天气声明在下午4:03发布到9月20日在4:15下午4:15由NWS明尼阿波利斯*', '56307：9月20日发布的严重雷暴警告下午4:03下午4点到9月20日在4:15下午4:15由NWS Minneapo *', '56307：9月20日发布的严重雷暴警告下午3:53在CDT到9月20日在4:15下午4:15由NWS MinNeapo *', '56307：9月20日发布的严重雷暴警告下午3:53在CDT到9月20日在4:15下午4:15由NWS MinNeapo *', '56307：9月20日发布的严重天气声明在下午3:53下午3点到9月20日在4:15下午4:15由NWS明尼阿波利斯*', '56307：严重雷暴警告9月20日发布3:36下午3:36 CDT直到9月20日在下午4:15下午4:15 CDT由NWS MinNeapo *', '56307：严重雷暴警告9月20日发布于3:21下午3:21 CDT直到9月20日在3:45下午3:45由NWS MinNeapo *', '56307：9月20日发布的恶劣天气声明在下午3:21 CDT直到9月20日在下午3:45下午3:45由NWS明尼阿波利斯*', '56307：9月20日发布的恶劣天气声明在3:13下午3:13到9月20日在3:45下午3:45由NWS明尼阿波利斯*', '56307：严重雷暴警告9月20日发布于9月20日下午3:13至9月20日在3:45下午3:45由NWS MinNeapo *']",,,,,,,,,,,
587,224Ae,,30,4,"['无聊继续看纳什和卡梅伦视频!!!!!!', '@jennaacupcakee相同', 'Hahahahahahaha @Nashgrier爱你♥你让我笑爱你♥*', '@mr_carterr omg sameeee', '@camerondallas我已经两天推特你跟随mee plzzzzzzz跟随我这对我来说意味着所有plz关注我:(', 'omg love u guys @nashgrier @camerondallas♥*', '@nashgrier omg nash爱你plz答案!!!♥', '@Nashgrier Omg Nash Ily Plz来访问迪拜Plz！', '生日快乐Lanosha最好的朋友U和Celleno Love Yaaaa♥', '@بیورالية???', '@austinmahone欢迎']",,,,,,,,,,,
588,0048f,,2018,1,"['我是一个妻子。', '头脑！看〜', '为什么你知道为什么你的妻子是你的妻子？', '小狗', '欺负', '在Jung-Gu的绵羊之前，你会问什么？', '🐕大兄弟', '🐑正谷', '😒', '在未修改的例子中追随您的兄弟......', '告诉我一点。']",,,,,,,,,,,
589,67536,Brasil,1,0,['查看我的新网站*\n随访，任何建议意见都会给我发一封邮件拥抱。'],,,,,,,,,,,
590,18Dea,,2,0,"['Mehrom nabil与马里卡拉奇一起', 'e mehrom']",,,,,,,,,,,
591,a9354,おおさかぁ,8,0,"['在牙周病是我之后，我的事情是隐藏的？', '牙医的候诊室', '从现在开始。一个不好休息的会议。', '夏天黄昏。月亮也出来了。hetima在风中摇晃。', '“啊......很高兴见到你......”和录制后。', '观察两个未知的遭遇。可以嘲笑一个微妙的距离感。', '在大阪希尔顿大堂，享受凉爽，凉爽，以约会的会议地点而闻名。', '注册完成']",,,,,,,,,,,
592,ff0c1,الله وأكبر,6125,1,"['哦，上帝，愿上帝保佑你', '匍匐的祈祷：我会发现我的脸上的创作和听到他的听觉和他的力量（上帝保佑最好的创造者）*', '他从害怕Qooma所说的话：哦，上帝\u200b\u200b，让他们在你想要的东西中*', '哦，上帝，伊斯兰教和穆斯林的奖励', 'Hallelujah和赞美，他的创作人数，以及他的王位的重量和他的王位，他的话语突破*', '哦，上帝，只有让他容易的东西，如果你想要轻松，你会悲伤*', 'o附近，Qaym，你的怜悯我在我身上寻求避难所', '主啊，我从懒惰和邪恶中寻求避难所*', '请宽恕全能的上帝，悔改他*', '哦，上帝，我创造了自己，你和你的死亡和问候一样，我的生命被拯救了，她的母亲原谅了她哦，我问你幸福*', '哦，上帝救我，从我的手和我的背部和向右，从北部和我来看，我希望你的伟大是你的根源']",,,,,,,,,,,
593,66961,,14,0,"['Fèsa急流', 'MW你的时间会', '和', '我正在发生很好的事情。', 'onboulsucre.', 'onleboss107', 'onewkrezi9.', 'Onbiguy113.', 'Banmlove.', '6696.', 'amour 103.']",,,,,,,,,,,
594,C0056,,3,0,"['@kenoricin来到莱恩恩·罗纳尔德里姆İbrahimovic听到kizar在karismam之后看着你:)', '@Kenanicin :) :)', '@Kenanicin MRH :)']",,,,,,,,,,,
595,65Caa,,5,0,"['我要永远跟你在一起！！：*', '挥手朋友你是如何通过这个星期天！', '：D玩FIFA 11用Elbarça粉碎马德里：D', '我有睡眠ufff。']",,,,,,,,,,,
596,6171E,,16,0,"['使徒，袭击蒙斯特！还热门动漫“福音赛”和“蒙斯特”都在合作下！艾西·麦吉，麦波阿斯卡，我会用Rei Ayanami停止使徒！Kaoru Kaoru和Maki Maki也出现了！此外，现在Pempen和Veterkyama也是！＃montst *', '街机游戏版本“Monster Strike Mult Burst”和Apps正在举行“怪物罢工”互锁活动！获得原始怪物“multiburst”！＃montste＃multiburst *', ""4/25·26，Montste将进入2015年Nico Nico Super会议！“Max Mirai VS Advent！Yokozuna国宝”和'M4（M4）''M4（Mont Good 4-Persel Set）'''是“人民营”的新过剩挑战！还有一个ORB现在！＃montst *"", '[日本200万人突破]在4/4到13期间，登录将为您提供EB和每个属性的EB和Veterina的演变项！分发的物品每天都会发生变化！还有很多其他活动！查看URL了解详情！＃montst *', '蒙斯特被多拉蒙起来了！还与“电影Doraemon Nobita的太空英雄（太空英雄）”合作！Doraemon在这样的地方或这样的地方...... #montst *', '乌龟去蒙蒂尔！熟悉的莱昂纳多，拉菲尔州，米开朗基罗，唐纳托洛和敌人的碎片也出现了！收集乌龟并击败碎纸机！＃montste＃tursz *', '[Montst 2000万突破性纪念]在1/9到18期间，登录将为您提供每个属性的脱位或野兽球的演变项和每个属性！分发的物品每天都会发生变化！还有很多其他活动！查看URL了解详情！＃montst *', '圣诞节到达蒙斯特！圣诞节有限的Gacha，Character，Quest出现了！还有一个竞选活动，您现在可以获得Orub。具体来说，检查以下URL！#montste＃圣诞节*', '地球上的有人思想“如果米格在蒙蒂尔在蒙特做，那会发生什么？”时间有限！电影“寄生虫”×MONTST协作正在实施！蒙特尔的那个角色的右手的miggie是寄生！还＃montst *', '地球上的有人思想“如果米格在蒙蒂尔在蒙特做，那会发生什么？”时间有限！电影“寄生虫”×MONTST协作正在实施！蒙特尔的那个角色的右手的miggie是寄生！还#Montst.\n *', '＃我的缠扰者\n*\n\n【REA学位☆4】\n我在商店找到了一个“商店*']",,,,,,,,,,,
597,cada4,,1,0,['嘿大家，我今天赚了394美元，看看我是如何制作的*'],,,,,,,,,,,
598,3702e,Java,35,4,"['kmn huh的朋友??????', '第二次机会并没有徒劳无功，但有一个必须支付的价格来保护它！', 'Sepiiiiii.', 'yg q讨厌lm2 q喜欢,,,,', '填写 ..', '@zonasalahgalahul.', '安静 ...............', '饥饿', '蚂蚁，怎么可以咬，兄弟？', ""MLM JM'at抛弃BGTTTTT"", '为什么这会发生在我身上???这是测试...... ,,病人......']",,,,,,,,,,,
599,0f038,,6,31,"['.j。。', '我可以']",,,,,,,,,,,
600,15828,15828,179,0,"['15828：闪光洪水腕表8月03日发布于10:58 AM EDT直到8月04日在NWS Pittsburgh的12:00 EDT *', '15828：7月27日发布的恶劣天气声明在2016年5:26 EDT截至7月27日，由NWS Pittsburgh为5:30 EDT *', '15828：严重雷暴警告7月27日发布于7月27日在EDT下午5:04直到7月27日在NWS匹兹堡下午5:30', '15828：剧烈雷暴警告7月07日发布于7月5日至28日，直到7月07日在6:15 PM EDT由NWS Pittsburgh *', '15828：严重雷暴警告7月07日发布于5:23 PM EDT直到7月07日晚上5:30由NWS Pittsburgh *', '15828：7月07日发布的恶劣天气声明在2015年5:23直到7月07日在NWS匹兹堡下午5:30', '15828：7月07日发布的恶劣天气声明在edt 5:03截至7月07日在NWS匹兹堡下午5:30', '15828：严重雷暴警告7月07日发布于5:03 PM EDT直到7月07日在NWS匹兹堡下午5:30 eDT *', '15828：严重雷暴警告7月07日发布于7月4日在EDT下午4:47截至7月07日在NWS匹兹堡下午5:30', '15828：6月24日发布的恶劣天气声明在下午3:15 EDT截至6月24日，由NWS匹兹堡下午3:15', '15828：6月24日发布的恶劣天气声明在下午3:10 EDT截至6月24日，在NWS匹兹堡下午3:15下午3:15 *']",,,,,,,,,,,
601,79a9a,Qatar,426,0,"[""因为我们坦率地比改变你的人更多！除非有一个'某事弥补你并完成"", '甚至在我们的悲伤和他们甚至羡慕我们', '人们被剥夺了任何，上帝被剥夺了', '但是，我的老师是我的悲伤', '精神，我喜欢你', '他认为我是他的机会，来到了你', 'معاتييييييوله.', '他们的儿子的自由和以下内容', '而上帝是我的心', '这是他的嘴唇奇怪的奇怪，在我艾滋病之前没有出现在她面前', '我希望能从时间带来他，忘记我的嘴巴，我留下了他的出席']",,,,,,,,,,,
602,d3f4c,,1,0,['@deoel ???'],,,,,,,,,,,
603,28b93,,7,6,"['*', '功效', 'Tarkan Fiuze.', 'yak bisliga告诉你的烟雾', '我会给你一个秘密', '蜜', '你不要哭泣给你']",,,,,,,,,,,
604,20Bbc,,25,0,"['爱我爱你所有 -  min ante *', '你现在在听什么？- 没有 *', '你和你一起和你在野餐？ -  Jawali *', '你知道撒谎吗？- 方法 *', '你应该给女孩的鲜花类型是什么？- 红色的 *', '你讨厌哪个日子？- 周六 *', '你想住在另一个国家吗？ -  WL *', '你每天听音乐多少小时？- 一个半小时 *', '你什么时候睡觉？ -  4或5黎明*', '你最喜欢的年龄，过去，现在或将来是什么？ - 上帝创造了未来*', '你做了什么睡觉？ - 药丸*']",,,,,,,,,,,
605,ddefa,,633,10699,"['*', '这是KME的一个小世界夜晚 -  18个国家代表！感谢所有呈现和所有表演者的家庭！令人敬畏的夜晚！@kings_schools @kmeknights @kings_schools *', 'CIS 6年级步行水。阅读“长途跋涉水”，并筹集资金在南苏丹建造井。这将是这个筹款机构建造的第5次。@kings_schools *', '嘉宾DJ与@ Mattfreeman110在Cis土耳其小跑。星期五下午跳舞是一周结束的好方法！*', '开幕之夜并没有让我们的国王学生失望 - 惊人的人才！@kings_theatre *', '从我们的小旅客身上谢谢你的退伍军人和工作人员！*', '哇 - 国王锦标赛的国王队的乐队表现良好。学生们做了一个梦幻般的工作！如果您有机会于晚上7:00在11月8日在11月8日进行社区夜晚表现。@kingsbands @kingspercussion @kings_hs @kings_schools *', '工程两名学生今天举行Trebuchet推出 - 伟大的工作！谢谢你回答我的所有问题！*', '最好的方法来结束一天......与CIS室111的牵引或治疗！通过他们将有一个装满好吃的东西的东西的外观！*', '访问了KHS Engineering 3 Halloween Zombie今天早上鬼屋！灯光，运动传感器，声音，微控制器道具 - 一切都意味着吓唬你！喊出来的佩奇德夫人是我们的导游。很高兴我和一个团队一起去了！@kings_hs @kings_schools *', '@ jdin513 @andy_olds @kjhknights @kings_schools谢谢！']",,,,,,,,,,,
606,67109,67109,536,0,"['67109：10月12日发布的恶劣天气声明在下午8:32 CDT直到10月12日在晚上8:30下午8:30由NWS Dodge城市*', '67109：10月12日发布的严重天气声明在晚上8:22 CDT直到10月12日在晚上8:30下午8:30由NWS Dodge City *', '67109：严重雷暴警告10月12日发布于8:22下午8:22 CDT直到10月12日在晚上8:30 PM CDT由NWS Dodge City *', '67109：严重雷暴警告10月12日发布于8:01下午8:01 CDT直到10月12日在晚上8:30 PM CDT由NWS Dodge City *', '67109：10月12日发布的恶劣天气声明在8:01下午8:01到10月12日在晚上8:30下午8:30由NWS Dodge City *', '67109年', '67109：严重雷暴警告10月01日发布于9:25下午9:25 CDT直到10月01日在晚上9:30 PM CDT由NWS Dodge City *', '67109：严重的天气声明10月01日发布于9:25下午9:25 CDT直到10月01日01日下午9:30 PM CDT由NWS Dodge City *', '67109：严重雷暴警告10月01日发布于8:54下午8:54 CDT直到10月1日01日在晚上9:30 PM CDT由NWS Dodge City *', '67109：严重的天气声明10月01日发布于8:54下午8:54 CDT直到10月01日在晚上9:30 PM CDT由NWS Dodge City *', '67109：严重雷暴警告10月01日发布于8:37下午8:37 CDT直到10月01日在9:30 PM CDT由NWS Dodge City *']",,,,,,,,,,,
607,72274,,12,0,"['我今天懒得上班!!我想和她一样：* z4w2', '再一个月，生病再也没有醒来，再次醒来，我很高兴我找到了这个！* 39bh.', '如果你哈拉的老板，你必须阅读这个：/ craaazy * de8g', '如果你哈拉的老板：/ craazy * znaq，你必须阅读这个', '再一个月和NEEEEEVER必须再次唤醒我愚蠢的蓬勃发展的工作 - 很高兴我找到了这个！* TJ4U.', '不要等待圣诞节！立即开始购物，在www.toddthompson.amazingwebmall.com上查看我们！', 'RT @ineedHits为什么Google未能索引数千个新页面*', '您的所有购物需求在72274Toddthompson.Azing Web Mall', '来看看我们要做什么@ 72274toddthompsonamazingwebmall.com', '和我们一起留在顶部。72274toddthompson.amazingwebmall.com', 'Jeffrey的Amazon.com']",,,,,,,,,,,
608,CC424,,1,0,['@ fm107_alexis我要拿出我的白色go-go靴子吗？'],,,,,,,,,,,
609,AA8DD,,39,450,"['一些;\n他认为眼睛是对的\n比他的信仰更多，上帝是好的', '妇女作为鞋子的外观，谁在前面看到自己！\n这就像看看自己的谁\n不要责怪发言人，但我知道如何看待自己！']",,,,,,,,,,,
610,44529,最近川崎に,20,0,"['昨天，我遇到了芋头。*', '我觉得这很冷，我想早点回去。迅速地···', '流鼻涕不会停止......为什么呢？', '今天我会尝试购买纳豆和泡菜并试图挑战。', '我想在仓库里吃纳豆水疗中心......但我只是吃了星期一......', '无线电练习每天早晨〜除了下雨的日子〜\n顺便说一下，爷爷没有“跳跃”部分。我还是孤单一人。', '今天，我在爷爷的早晨无线电体操中感觉！！\n每个人都生气了。\n我做得适得〜早上也很好\n特别是“Hineli”的一部分......', 'Twitter我试过了很长时间\n我今天喜欢它，但我不知道公司内部......', '塔拉克y999昨天的故事不是那么糟糕......\n你没事儿吧？我什么也做不了，但......', '哦，有人们有一个有头像导航家庭。\n我是一个女人。\n我被告知是一个初中女孩的女孩，但我以为“它生气了吗？”\n我承认了很棒。\n顺便说一下，导航孩子喜欢初中女孩。', '但是今天花了很多\n中午很冷\n我觉得它被愚弄了。']",,,,,,,,,,,
611,DFeda,,4,2,"['保存士兵野外轨道 - 签署请愿！*通过@change.', 'Flash Boys是一个很棒的书@iextrading #fairmarkets', '我喜欢Dropbox，因为在手机上保存照片空间。*', '支持心脏。查看我的页面。*']",,,,,,,,,,,
612,66835,66835,308,0,"['66835：严重雷暴手表10月02日发布于9:46 AM CDT直到10月02日在下午3:00下午3:00 CDT由NWS Topeka *', '66835：严重雷暴手表10月02日发布于8:00 AM CDT直到10月02日在下午3:00下午3:00 CDT由NWS Storm预测*', '66835：严重雷暴手表10月1日发布于9:50 PM CDT直到10月02日在凌晨2:00到NWS Topeka *', '66835：严重雷暴手表10月01日发布于6:40下午6:40 CDT直到10月02日在凌晨2:00凌晨2:00由NWS Storm预测*', '66835：9月20日发布的恶劣天气声明在下午5:15下午5:15到9月20日在下午5:30下午5:30由NWS Topeka *', '66835：严重雷暴警告9月20日发布于9月20日CDT直到9月20日在5:30 PM CDT由NWS Topeka *', '66835：闪现洪水警告9月18日发布于9月18日CDT直到9月18日在1:15 PM CDT由NWS Topeka *', '66835：9月18日发布的闪现洪水警告在10:16 AM CDT直到9月18日在下午1:15下午1:15 CDT由NWS Topeka *', '66835：闪现洪水警告9月18日发布于9:19 AM CDT直到9月18日在下午1:15下午1:15 CDT由NWS Topeka *', '66835：9月18日发布的严重雷暴警告于3:19 AM CDT直到9月18日，在NWS Topeka凌晨4:00凌晨4:00', '66835：9月18日发布的严重雷暴警告在CDT凌晨3点到9月18日，凌晨3:30 AM CDT由NWS Topeka *']",,,,,,,,,,,
613,98902,98902,531,0,"['98902：红旗警告9月11日发布于8:32 PM PDT直到9月12日在晚上9:00 PDT由NWS波特兰*', '98902：红旗警告9月11日发布于9月11日PM PDT直到9月12日在晚上9:00 PDT由NWS波特兰*', '98902：红旗警告9月08日发布于7:39 PM PDT直到9月08日晚上8:00 PDT由NWS Spokane *', '98902：红旗警告9月08日发布于2:06 PM PDT直到9月08日晚上8:00 PDT由NWS Spokane *', '98902：红旗警告9月08日发布于5:35 AM PDT直到9月08日晚上11:00 PDT由NWS Spokane *', '98902：闪现洪水警告8月24日发布于5:26 PM PDT直到8月24日在5:30 PM PDT由NWS Pendleton *', '98902：闪光洪水警告8月24日发布于8:38 PM PDT直到8月24日在5:30 PM PDT由NWS Pendleton *', '98902：闪现洪水警告8月24日发布于3:36 PM PDT直到8月24日在晚上5:30 PDT由NWS Pendleton *', '98902：闪光洪水手表8月14日发布于晚上10:40 PDT直到8月14日在11:00 PM PDT由NWS Pendleton *', '98902：闪光洪水警告8月14日发布于4:37 PM PDT直到8月14日在4:45 PM PDT由NWS Pendleton *', '98902：闪现洪水警告8月14日发布于8:26 PM PDT直到8月14日在4:45 PM PDT由NWS Pendleton *']",,,,,,,,,,,
